id,cost,category,brand,retail_price,department,fulfillment_id
20765,40.65928875378801,Jeans,Ariat,85.62999725341797,Men,1
20842,44.10280076405388,Jeans,Ariat,82.9000015258789,Men,1
20898,45.10020079683438,Jeans,Ariat,82.9000015258789,Men,1
21208,43.256700724533935,Jeans,Ariat,82.9000015258789,Men,1
21218,38.0227482664343,Jeans,Ariat,69.94999694824219,Men,1
21499,38.354418821541515,Jeans,Ariat,69.98999786376953,Men,1
21559,44.054478757627756,Jeans,Ariat,79.98999786376953,Men,1
21574,179.72089661434723,Jeans,Evisu,349.1700134277344,Men,1
20870,38.295999971032145,Jeans,Matix,72.0,Men,1
20963,34.78074834053592,Jeans,Matix,72.94999694824217,Men,1
21443,32.959999944269654,Jeans,Matix,68.0,Men,1
21470,36.11739833793128,Jeans,Matix,66.94999694824219,Men,1
20846,33.68324834914134,Jeans,Hurley,69.44999694824219,Men,1
20879,30.67249997938052,Jeans,Hurley,61.5,Men,1
21382,33.46299997251481,Jeans,Hurley,59.5,Men,1
20576,20.167600538598002,Jeans,Dickies,37.630001068115234,Men,1
20577,23.89199998229742,Jeans,Dickies,44.0,Men,1
20583,14.148300402783603,Jeans,Dickies,29.450000762939453,Men,1
20601,23.664159888334723,Jeans,Dickies,40.9099998474121,Men,1
20615,26.639840143274366,Jeans,Dickies,54.180000305175774,Men,1
20616,18.42592044775367,Jeans,Dickies,35.040000915527344,Men,1
20623,16.835000005736948,Jeans,Dickies,35.0,Men,1
20628,17.311279490412474,Jeans,Dickies,30.959999084472656,Men,1
20630,18.417360646359022,Jeans,Dickies,35.720001220703125,Men,1
20640,24.576459889904093,Jeans,Dickies,46.6599998474121,Men,1
20652,20.12399994507432,Jeans,Dickies,38.0,Men,1
20658,16.005140800614505,Jeans,Dickies,34.9900016784668,Men,1
20663,23.37852057215899,Jeans,Dickies,42.380001068115234,Men,1
20705,20.824099162664826,Jeans,Dickies,40.34999847412109,Men,1
20710,17.556240846852063,Jeans,Dickies,36.2400016784668,Men,1
20752,19.82623054555103,Jeans,Dickies,38.630001068115234,Men,1
20763,23.602400458326926,Jeans,Dickies,40.540000915527344,Men,1
20833,17.042359908569008,Jeans,Dickies,31.989999771118164,Men,1
20858,35.40253093433127,Jeans,Dickies,63.9900016784668,Men,1
21062,19.236160459153503,Jeans,Dickies,35.040000915527344,Men,1
21212,26.549999964097516,Jeans,Dickies,50.0,Men,1
21603,32.92935091756806,Jeans,Dickies,58.9900016784668,Men,1
21067,37.144000029563905,Jeans,Girbaud,64.0,Men,1
21526,35.212000012397766,Jeans,Girbaud,64.0,Men,1
21358,64.28399996571241,Jeans,Rufskin,118.0,Men,1
21466,92.49599997773767,Jeans,Rufskin,166.0,Men,1
21509,63.75400008186698,Jeans,Rufskin,134.0,Men,1
20923,28.31450037704036,Jeans,Altamont,53.950000762939446,Men,1
21094,33.61974884216301,Jeans,Altamont,64.98999786376953,Men,1
21179,32.41175040188059,Jeans,Altamont,55.950000762939446,Men,1
21271,31.140068872269545,Jeans,Altamont,64.98999786376953,Men,1
20882,30.20249994518236,Jeans,Rip Curl,54.5,Men,1
21550,64.90299990773201,Jeans,J.C. Rags,129.0,Men,1
20769,17.5543798968409,Jeans,Southpole,29.989999771118164,Men,1
20824,27.049999963492155,Jeans,Southpole,50.0,Men,1
20856,12.724999954923987,Jeans,Southpole,25.0,Men,1
20875,16.89499988555908,Jeans,Southpole,31.989999771118164,Men,1
21195,32.43999997228384,Jeans,Southpole,60.0,Men,1
21459,20.007999995723367,Jeans,Wolverine,41.0,Men,1
21385,21.161919717410505,Jeans,River Road,42.97999954223633,Men,1
20872,31.978799474564195,Jeans,Worn Jeans,59.959999084472656,Men,1
21077,41.5662387276946,Jeans,Bigmansland,71.98999786376953,Men,1
21139,31.57430087225213,Jeans,Bigmansland,53.9900016784668,Men,1
21513,24.252800404322148,Jeans,Lip Service,44.950000762939446,Men,1
21278,25.349999920278787,Jeans,555 Turnpike,50.0,Men,1
21377,25.699999963864684,Jeans,Canyon Ridge,50.0,Men,1
21515,24.44999987706542,Jeans,Canyon Ridge,50.0,Men,1
21199,101.86399984657764,Jeans,Earnest Sewn,198.0,Men,1
21331,67.84999994132667,Jeans,Earnest Sewn,131.25,Men,1
21344,111.12500021792948,Jeans,Earnest Sewn,195.0,Men,1
21428,98.89599969610575,Jeans,Earnest Sewn,198.0,Men,1
21431,104.51999987941235,Jeans,Earnest Sewn,195.0,Men,1
21465,88.01249995306134,Jeans,Earnest Sewn,157.5,Men,1
21498,77.41624988215041,Jeans,Earnest Sewn,138.75,Men,1
21564,113.70000001452864,Jeans,Earnest Sewn,195.0,Men,1
21566,100.8949999447912,Jeans,Earnest Sewn,195.0,Men,1
21640,133.99499963670968,Jeans,Earnest Sewn,265.0,Men,1
20795,52.42999979481101,Jeans,Silver Jeans,90.0,Men,1
20803,51.18999994620681,Jeans,Silver Jeans,95.0,Men,1
20821,43.56000007912517,Jeans,Silver Jeans,90.0,Men,1
20835,47.18999985419214,Jeans,Silver Jeans,95.0,Men,1
20849,46.760000006109486,Jeans,Silver Jeans,82.0,Men,1
20860,48.61236872426525,Jeans,Silver Jeans,85.98999786376953,Men,1
20862,56.363999814540165,Jeans,Silver Jeans,98.0,Men,1
20874,57.49999981075525,Jeans,Silver Jeans,100.0,Men,1
20885,55.56999994888902,Jeans,Silver Jeans,98.0,Men,1
20911,45.08499997593463,Jeans,Silver Jeans,85.0,Men,1
20933,47.705999951809645,Jeans,Silver Jeans,98.0,Men,1
21033,49.22799998819828,Jeans,Silver Jeans,88.0,Men,1
21036,43.35999992787838,Jeans,Silver Jeans,88.0,Men,1
21122,44.259999906271695,Jeans,Silver Jeans,85.0,Men,1
21206,43.04999998100102,Jeans,Silver Jeans,75.0,Men,1
21272,50.307999882102,Jeans,Silver Jeans,92.0,Men,1
21293,51.73199995290488,Jeans,Silver Jeans,98.0,Men,1
21312,33.58026148570865,Jeans,Silver Jeans,69.9800033569336,Men,1
21343,33.852599202373625,Jeans,Silver Jeans,62.68999862670898,Men,1
21383,32.39544922048152,Jeans,Silver Jeans,58.18999862670898,Men,1
21557,47.917999855428924,Jeans,Silver Jeans,98.0,Men,1
21572,46.411999994516364,Jeans,Silver Jeans,92.0,Men,1
21087,47.32999991998077,Jeans,Tommy Hilfiger,89.5,Men,1
21546,50.1949687883991,Jeans,Rivet De Cru Jeans,99.98999786376952,Men,1
21336,45.03049984481186,Jeans,Marc Ecko Cut & Sew,79.5,Men,1
21364,29.69799995478242,Jeans,Marc Ecko Cut & Sew,59.5,Men,1
21188,38.55900005903095,Jeans,Kenneth Cole New York,69.5,Men,1
20811,38.17879837024288,Jeans,LRG,75.94999694824217,Men,2
20976,36.707898446435486,Jeans,LRG,75.94999694824217,Men,2
21309,37.00669839255438,Jeans,LRG,71.94999694824219,Men,2
21389,37.459999938309195,Jeans,LRG,69.0,Men,2
21430,43.848000060021874,Jeans,LRG,76.0,Men,2
21536,40.3479999139905,Jeans,LRG,78.0,Men,2
21609,41.980999916419385,Jeans,LRG,79.0,Men,2
21634,36.186999938823284,Jeans,LRG,69.0,Men,2
21478,43.85452885174498,Jeans,Union,79.98999786376953,Men,2
21200,34.45999995302409,Jeans,Analog,65.0,Men,2
20555,44.923999958671615,Jeans,Comune,86.0,Men,2
21048,81.25499964840711,Jeans,Hudson,165.0,Men,2
21063,83.46500002704559,Jeans,Hudson,165.0,Men,2
21115,111.63799955770372,Jeans,Hudson,194.0,Men,2
21167,110.04999977760015,Jeans,Hudson,199.0,Men,2
21220,57.94948167110466,Jeans,Hudson,109.9800033569336,Men,2
21226,78.5593606146866,Jeans,Hudson,144.72000122070312,Men,2
21253,74.83599988296628,Jeans,Hudson,154.0,Men,2
21286,73.77434282051757,Jeans,Hudson,129.99000549316406,Men,2
21334,110.67999973446132,Jeans,Hudson,198.0,Men,2
21368,79.18849975941703,Jeans,Hudson,156.75,Men,2
21417,119.10299995951355,Jeans,Hudson,209.0,Men,2
21427,86.94056200102209,Jeans,Hudson,176.8800048828125,Men,2
21486,107.26684179245292,Jeans,Hudson,213.16000366210932,Men,2
21497,119.2659998100251,Jeans,Hudson,209.0,Men,2
21575,83.71499999016524,Jeans,Hudson,165.0,Men,2
21618,104.4179996792227,Jeans,Hudson,209.0,Men,2
21269,38.43599999547005,Jeans,Brixton,76.0,Men,2
21538,62.49399975799024,Jeans,Buffalo,109.0,Men,2
21547,50.52429864311293,Jeans,Buffalo,88.98999786376953,Men,2
20593,36.35599995013327,Jeans,Request,69.0,Men,2
21100,23.199139735408725,Jeans,Request,38.81999969482422,Men,2
21408,14.105630440368206,Jeans,Request,29.790000915527344,Men,2
21394,51.49482880170092,Jeans,Gongshow,99.98999786376952,Men,2
20749,28.89549989271909,Jeans,Rocawear,59.5,Men,2
20806,31.389499956555664,Jeans,Rocawear,59.5,Men,2
21441,33.75870971505899,Jeans,Rocawear,62.72999954223633,Men,2
21445,38.0504998954013,Jeans,Rocawear,69.5,Men,2
21554,46.40490887779385,Jeans,575 Denim,89.98999786376953,Men,2
20698,12.894639861865564,Jeans,MARINO BAY,24.989999771118164,Men,2
21026,11.270129835284203,Jeans,MARINO BAY,24.989999771118164,Men,2
20787,34.1832983391488,Jeans,Eddie Bauer,64.94999694824219,Men,2
21006,33.6791483612679,Jeans,Eddie Bauer,64.94999694824219,Men,2
21091,37.37614809105769,Jeans,Eddie Bauer,64.94999694824219,Men,2
21093,37.270998234819615,Jeans,Eddie Bauer,64.94999694824219,Men,2
21187,34.463698338883184,Jeans,Eddie Bauer,64.94999694824219,Men,2
20541,46.54000005237758,Jeans,Michael Kors,95.0,Men,2
21558,35.014230831705476,Jeans,Petrol Jeans,59.9900016784668,Men,2
20888,62.41499991603196,Jeans,Antique Rivet,115.0,Men,2
20928,56.474999717250476,Jeans,Antique Rivet,115.0,Men,2
21027,65.52499993015081,Jeans,Antique Rivet,125.0,Men,2
21037,56.21000010110438,Jeans,Antique Rivet,115.0,Men,2
21071,16.99168070017144,Jeans,Antique Rivet,32.560001373291016,Men,2
21330,57.5,Jeans,Antique Rivet,115.0,Men,2
21356,61.7900000102818,Jeans,Antique Rivet,115.0,Men,2
21362,62.10999994473532,Jeans,Antique Rivet,115.0,Men,2
21415,20.98359914650172,Jeans,Antique Rivet,38.09999847412109,Men,2
21420,59.52499996144324,Jeans,Antique Rivet,115.0,Men,2
21537,66.4399999331683,Jeans,Antique Rivet,115.0,Men,2
20731,17.406359738043847,Jeans,Key Industries,37.97999954223633,Men,2
20924,12.849999983236193,Jeans,Key Industries,25.0,Men,2
20988,18.79721080685124,Jeans,Key Industries,39.83000183105469,Men,2
21076,12.750000005587935,Jeans,Key Industries,25.0,Men,2
21335,15.328579860663115,Jeans,Key Industries,26.989999771118164,Men,2
21411,20.24430090197995,Jeans,Key Industries,34.9900016784668,Men,2
21414,12.944979846746177,Jeans,Key Industries,24.989999771118164,Men,2
21507,16.56819082749769,Jeans,Key Industries,32.9900016784668,Men,2
21623,14.56500988087222,Jeans,Key Industries,29.989999771118164,Men,2
21029,51.459999956190586,Jeans,Original Penguin,98.0,Men,2
21489,54.37799988463521,Jeans,Original Penguin,98.0,Men,2
21606,51.141999929631126,Jeans,Original Penguin,98.0,Men,2
20981,38.27600004300475,Jeans,Polo Ralph Lauren,78.0,Men,2
21563,139.77999990880488,Jeans,RMC Martin Ksohoh,272.0,Men,2
21504,70.24124995381571,Jeans,Faconnable Tailored Denim,137.75,Men,2
21398,45.746999921090904,Jeans,Laguna Beach Jean Company,89.0,Men,2
21565,47.025999957229935,Jeans,Laguna Beach Jean Company,89.0,Men,2
21207,31.654350295802203,Jeans,,59.950000762939446,Men,3
21484,29.785499976947904,Jeans,,59.5,Men,3
20844,25.439390888658007,Jeans,RSQ,44.9900016784668,Men,3
20925,24.05983082553193,Jeans,RSQ,44.9900016784668,Men,3
21301,23.30993081880331,Jeans,RSQ,44.9900016784668,Men,3
21638,23.944500872876493,Jeans,RSQ,44.9900016784668,Men,3
20753,41.57483880950123,Jeans,Cinch,79.98999786376953,Men,3
20796,39.04454876535648,Jeans,Cinch,69.98999786376953,Men,3
20903,31.49480084598512,Jeans,Cinch,59.9900016784668,Men,3
20913,23.817390891012398,Jeans,Cinch,42.9900016784668,Men,3
21009,40.1695087311098,Jeans,Cinch,74.98999786376953,Men,3
21069,40.78237886228308,Jeans,Cinch,73.98999786376953,Men,3
21221,41.45487891459361,Jeans,Cinch,79.98999786376953,Men,3
21250,33.75434081681802,Jeans,Cinch,59.9900016784668,Men,3
21562,26.390240940069997,Jeans,Cinch,45.9900016784668,Men,3
21610,41.01265882225443,Jeans,Cinch,76.98999786376953,Men,3
21620,43.845368731909545,Jeans,Cinch,76.98999786376953,Men,3
21632,37.49449874685333,Jeans,Cinch,69.98999786376953,Men,3
21637,22.235100832728296,Jeans,Cinch,45.9900016784668,Men,3
21131,33.309888904512526,Jeans,Stetson,64.98999786376953,Men,3
20564,25.38550028472021,Jeans,Carhartt,45.61000061035156,Men,3
20573,25.374700650035585,Jeans,Carhartt,50.150001525878906,Men,3
20575,33.40810142984017,Jeans,Carhartt,66.55000305175781,Men,3
20578,20.733300388211198,Jeans,Carhartt,39.950000762939446,Men,3
20584,29.11754053361438,Jeans,Carhartt,55.380001068115234,Men,3
20587,24.10671030917108,Jeans,Carhartt,45.61000061035156,Men,3
20588,23.26870911320016,Jeans,Carhartt,43.5099983215332,Men,3
20589,23.50453905003056,Jeans,Carhartt,43.5099983215332,Men,3
20609,28.171910016376682,Jeans,Carhartt,52.59000015258789,Men,3
20613,31.502480267841815,Jeans,Carhartt,62.36000061035156,Men,3
20617,28.21457937283635,Jeans,Carhartt,56.77999877929688,Men,3
20620,28.790760840497686,Jeans,Carhartt,53.9900016784668,Men,3
20638,21.61370036692749,Jeans,Carhartt,39.950000762939446,Men,3
20649,30.858340830139664,Jeans,Carhartt,53.9900016784668,Men,3
20666,29.142220520517526,Jeans,Carhartt,55.380001068115234,Men,3
20728,21.65822096053019,Jeans,Carhartt,37.9900016784668,Men,3
20745,25.319150353635106,Jeans,Carhartt,51.950000762939446,Men,3
20762,37.67271072907462,Jeans,Carhartt,76.33000183105469,Men,3
20852,13.444459861655682,Jeans,Carhartt,24.989999771118164,Men,3
20895,18.419999970495702,Jeans,Carhartt,36.0,Men,3
20930,46.91240159670114,Jeans,Carhartt,94.4800033569336,Men,3
21013,23.470800639969106,Jeans,Carhartt,48.400001525878906,Men,3
21125,19.914870797292437,Jeans,Carhartt,39.9900016784668,Men,3
21196,49.379930270489005,Jeans,Carhartt,86.11000061035155,Men,3
21279,33.85999996513128,Jeans,Carhartt,60.0,Men,3
21302,18.343999974150208,Jeans,Carhartt,36.0,Men,3
21416,47.088248297723005,Jeans,Carhartt,88.94999694824217,Men,3
21576,72.0222482675463,Jeans,Carhartt,129.9499969482422,Men,3
21617,15.505029871498495,Jeans,Carhartt,29.989999771118164,Men,3
21599,32.69466167453319,Jeans,Zanerobe,64.9800033569336,Men,3
20949,34.2049999775365,Jeans,Fuzzdandy,67.0,Men,3
21346,37.619198203425114,Jeans,Greystone,66.69999694824219,Men,3
21453,36.84539833562905,Jeans,Greystone,70.94999694824219,Men,3
20999,27.2050000121817,Jeans,G by GUESS,54.5,Men,3
21161,34.674500027485195,Jeans,G by GUESS,59.5,Men,3
21244,26.045999972708522,Jeans,G by GUESS,49.5,Men,3
21257,24.75599999483675,Jeans,G by GUESS,49.5,Men,3
21321,19.737499977927648,Jeans,G by GUESS,39.5,Men,3
21360,25.984499969158787,Jeans,G by GUESS,49.5,Men,3
21361,24.855999994836747,Jeans,G by GUESS,49.5,Men,3
21365,28.121000009588897,Jeans,G by GUESS,49.5,Men,3
21369,30.092499971576036,Jeans,G by GUESS,54.5,Men,3
21525,24.755000011064112,Jeans,G by GUESS,49.5,Men,3
21541,33.56549992375076,Jeans,G by GUESS,59.5,Men,3
20603,17.9596108676748,Jeans,Guide Gear,34.9900016784668,Men,3
20965,19.669550879570465,Jeans,Guide Gear,34.9900016784668,Men,3
21101,12.870129835284203,Jeans,Guide Gear,24.989999771118164,Men,3
21112,13.020149827549606,Jeans,Guide Gear,24.989999771118164,Men,3
21219,14.892259844088704,Jeans,Guide Gear,26.989999771118164,Men,3
21251,13.394719860019368,Jeans,Guide Gear,24.989999771118164,Men,3
21404,26.744810840583,Jeans,Guide Gear,49.9900016784668,Men,3
21123,32.29585085405931,Jeans,Grand River,63.83000183105469,Men,3
21160,31.582019675667883,Jeans,Grand River,56.97999954223633,Men,3
21304,52.72840935660169,Jeans,Grand River,96.02999877929688,Men,3
20586,25.09149995353073,Jeans,Calvin Klein,49.5,Men,3
20608,25.588499956112354,Jeans,Calvin Klein,49.5,Men,3
20655,19.65228014804542,Jeans,Calvin Klein,38.680000305175774,Men,3
20689,27.1428204934004,Jeans,Calvin Klein,54.540000915527344,Men,3
20788,28.51000000368804,Jeans,Calvin Klein,49.5,Men,3
20827,29.57929971286729,Jeans,Calvin Klein,53.97999954223633,Men,3
21082,25.3,Jeans,Calvin Klein,50.0,Men,3
21386,23.855999994836747,Jeans,Calvin Klein,49.5,Men,3
21516,35.14999991841614,Jeans,Dylan George,75.0,Men,3
20989,14.543089846327751,Jeans,Smith Optics,27.989999771118164,Men,3
21262,16.934199869333952,Jeans,Christian Audigier,27.989999771118164,Men,3
21646,137.9511476920791,Jeans,D&G Dolce & Gabbana,239.94999694824216,Men,3
20594,37.64899995662272,Jeans,Minus33 Merino Wool,71.0,Men,3
20693,28.389999957382678,Jeans,Minus33 Merino Wool,55.0,Men,3
21349,33.865999867767094,Jeans,Minus33 Merino Wool,58.0,Men,3
20536,73.64599988274274,Jeans,Buffalo by David Bitton,129.0,Men,3
20538,55.56199991554022,Jeans,Buffalo by David Bitton,109.0,Men,3
20691,51.97599992845208,Jeans,Buffalo by David Bitton,99.0,Men,3
20706,49.85199983157217,Jeans,Buffalo by David Bitton,89.0,Men,3
20772,49.11299978904425,Jeans,Buffalo by David Bitton,99.0,Men,3
20790,52.16999993361533,Jeans,Buffalo by David Bitton,99.0,Men,3
20815,59.22399970032275,Jeans,Buffalo by David Bitton,119.0,Men,3
21113,68.69899991962593,Jeans,Buffalo by David Bitton,129.0,Men,3
21229,58.22099980674684,Jeans,Buffalo by David Bitton,99.0,Men,3
21326,67.42500013299286,Jeans,Buffalo by David Bitton,119.0,Men,3
21355,68.46799985282124,Jeans,Buffalo by David Bitton,119.0,Men,3
21375,60.46599982976913,Jeans,Buffalo by David Bitton,119.0,Men,3
21440,54.76399972550571,Jeans,Buffalo by David Bitton,109.0,Men,3
21458,68.1729999769479,Jeans,Buffalo by David Bitton,119.0,Men,3
21502,50.58599985837936,Jeans,Buffalo by David Bitton,99.0,Men,3
21551,64.42199996542186,Jeans,Buffalo by David Bitton,119.0,Men,3
21645,59.70499989036472,Jeans,Buffalo by David Bitton,109.0,Men,3
20624,41.57999997735024,Jeans,DC,76.0,Men,4
20857,39.04999989271164,Jeans,DC,75.0,Men,4
20950,29.69049999024719,Jeans,DC,59.5,Men,4
20959,29.53349993173033,Jeans,DC,59.5,Men,4
21025,41.174999945238234,Jeans,DC,75.0,Men,4
20679,17.434219860109238,Jeans,IZOD,29.989999771118164,Men,4
20743,17.954279831988067,Jeans,IZOD,29.989999771118164,Men,4
21651,35.4471483575128,Jeans,Omit,68.94999694824219,Men,4
20542,34.747999995946884,Jeans,Levi's,68.0,Men,4
20547,37.68799995034933,Jeans,Levi's,68.0,Men,4
20551,31.30799995008856,Jeans,Levi's,58.0,Men,4
20552,31.684000039100646,Jeans,Levi's,64.0,Men,4
20557,29.847999949008223,Jeans,Levi's,58.0,Men,4
20558,26.01999995820224,Jeans,Levi's,55.0,Men,4
20559,58.58000010550022,Jeans,Levi's,120.0,Men,4
20560,32.347999992221595,Jeans,Levi's,58.0,Men,4
20561,29.484620887036545,Jeans,Levi's,54.9900016784668,Men,4
20562,33.25999990925193,Jeans,Levi's,58.0,Men,4
20563,26.68552053083062,Jeans,Levi's,44.880001068115234,Men,4
20569,22.570050793968885,Jeans,Levi's,44.9900016784668,Men,4
20574,35.29199995994568,Jeans,Levi's,64.0,Men,4
20595,42.691999866068365,Jeans,Levi's,84.0,Men,4
20604,21.066960794058588,Jeans,Levi's,42.9900016784668,Men,4
20605,34.16399985104799,Jeans,Levi's,68.0,Men,4
20618,26.146510859979088,Jeans,Levi's,47.9900016784668,Men,4
20627,23.80151086638659,Jeans,Levi's,42.9900016784668,Men,4
20633,40.861999937146905,Jeans,Levi's,74.0,Men,4
20634,27.467359380453228,Jeans,Levi's,52.27999877929688,Men,4
20637,28.590230859064008,Jeans,Levi's,47.9900016784668,Men,4
20641,30.89799988232553,Jeans,Levi's,53.0,Men,4
20642,22.97599989771843,Jeans,Levi's,48.0,Men,4
20660,23.25573085460391,Jeans,Levi's,42.9900016784668,Men,4
20668,24.61519922366292,Jeans,Levi's,47.09999847412109,Men,4
20669,40.19399995389394,Jeans,Levi's,74.0,Men,4
20694,21.22490084640905,Jeans,Levi's,42.9900016784668,Men,4
20709,29.286000045016408,Jeans,Levi's,53.0,Men,4
20723,24.524460909088106,Jeans,Levi's,44.9900016784668,Men,4
20780,23.775330943362864,Jeans,Levi's,42.9900016784668,Men,4
20798,34.81599998474121,Jeans,Levi's,64.0,Men,4
20944,25.414600863465665,Jeans,Levi's,47.9900016784668,Men,4
21011,24.759630880889368,Jeans,Levi's,44.9900016784668,Men,4
21327,24.20151086638659,Jeans,Levi's,42.9900016784668,Men,4
21519,55.77799988463521,Jeans,Levi's,98.0,Men,4
21376,23.994999957084655,Jeans,Savane,45.0,Men,4
20621,35.570499957539134,Jeans,Volcom,69.5,Men,4
20750,37.534999873116604,Jeans,Volcom,65.0,Men,4
20785,43.15344832970337,Jeans,Volcom,79.94999694824217,Men,4
20808,43.85194819384739,Jeans,Volcom,79.94999694824217,Men,4
20812,39.1599998936057,Jeans,Volcom,68.0,Men,4
20817,35.31600000709295,Jeans,Volcom,68.0,Men,4
20854,36.43199995085597,Jeans,Volcom,68.0,Men,4
20906,33.344999896362424,Jeans,Volcom,65.0,Men,4
20907,42.94614806825892,Jeans,Volcom,74.94999694824217,Men,4
20934,38.57344838659391,Jeans,Volcom,77.94999694824217,Men,4
20980,52.99724827797711,Jeans,Volcom,94.94999694824216,Men,4
20992,39.2810000134632,Jeans,Volcom,69.5,Men,4
20996,35.01474838798494,Jeans,Volcom,67.94999694824219,Men,4
21012,48.126848209706694,Jeans,Volcom,84.94999694824217,Men,4
21014,61.96329815016762,Jeans,Volcom,107.9499969482422,Men,4
21044,37.61299996660091,Jeans,Volcom,69.5,Men,4
21099,46.25999981760979,Jeans,Volcom,80.0,Men,4
21175,34.819999950239435,Jeans,Volcom,65.0,Men,4
21176,35.5759999608621,Jeans,Volcom,68.0,Men,4
21190,33.66564836473987,Jeans,Volcom,69.94999694824219,Men,4
21259,36.259999945759766,Jeans,Volcom,70.0,Men,4
21273,62.001348338177046,Jeans,Volcom,109.9499969482422,Men,4
21277,35.64444843638241,Jeans,Volcom,69.94999694824219,Men,4
21363,33.68999985083938,Jeans,Volcom,70.0,Men,4
21381,34.85199990272522,Jeans,Volcom,68.0,Men,4
21529,31.567450386109947,Jeans,Volcom,62.950000762939446,Men,4
21592,31.559999950602645,Jeans,Volcom,65.0,Men,4
21639,34.29994839913324,Jeans,Volcom,69.44999694824219,Men,4
21642,38.623999871313565,Jeans,Volcom,68.0,Men,4
20676,14.100000001862643,Jeans,Jackson,25.0,Men,4
20708,12.749999945238233,Jeans,Jackson,25.0,Men,4
21097,66.06199982240796,Jeans,Tommy Bahama,118.0,Men,4
21230,46.7399999409914,Jeans,Tommy Bahama,88.0,Men,4
21268,72.16399989435449,Jeans,Tommy Bahama,138.0,Men,4
20890,74.99500000402331,Jeans,William Rast,135.0,Men,4
21008,23.798599671827258,Jeans,Xtreme Couture,42.97999954223633,Men,4
21039,22.595159727554922,Jeans,Xtreme Couture,42.97999954223633,Men,4
21052,17.230190828719586,Jeans,Xtreme Couture,34.9900016784668,Men,4
21096,18.824620892848,Jeans,Xtreme Couture,34.9900016784668,Men,4
21174,19.349670872072608,Jeans,Xtreme Couture,34.9900016784668,Men,4
21332,31.66933971735634,Jeans,Xtreme Couture,59.97999954223633,Men,4
21482,30.80995967814416,Jeans,Xtreme Couture,59.97999954223633,Men,4
21034,63.154718780212306,Jeans,Rock & Republic,119.98999786376952,Men,4
21626,19.075030814533385,Jeans,COPEN SPORTSWEAR,39.9900016784668,Men,4
21132,34.439361018746496,Jeans,BULWARK FR Clothing,61.2400016784668,Men,4
20537,55.14647874104276,Jeans,AG Adriano Goldschmied,100.98999786376952,Men,4
20781,78.73659812101498,Jeans,AG Adriano Goldschmied,142.9499969482422,Men,4
20810,49.41699994429946,Jeans,AG Adriano Goldschmied,89.0,Men,4
20829,90.92399990186097,Jeans,AG Adriano Goldschmied,178.0,Men,4
20894,59.88469879203216,Jeans,AG Adriano Goldschmied,112.98999786376952,Men,4
20931,105.36799977868796,Jeans,AG Adriano Goldschmied,188.0,Men,4
20932,85.31800010874868,Jeans,AG Adriano Goldschmied,178.0,Men,4
20994,90.72800011485816,Jeans,AG Adriano Goldschmied,188.0,Men,4
21051,97.94699983242899,Jeans,AG Adriano Goldschmied,189.0,Men,4
21058,85.6079999230802,Jeans,AG Adriano Goldschmied,178.0,Men,4
21089,92.38800010420383,Jeans,AG Adriano Goldschmied,189.0,Men,4
21111,91.06799991875889,Jeans,AG Adriano Goldschmied,188.0,Men,4
21164,86.9279999524355,Jeans,AG Adriano Goldschmied,168.0,Men,4
21201,123.00999980457128,Jeans,AG Adriano Goldschmied,215.0,Men,4
21203,70.0146628708813,Jeans,AG Adriano Goldschmied,129.99000549316406,Men,4
21256,104.92499984744936,Jeans,AG Adriano Goldschmied,195.0,Men,4
21289,91.66999994032085,Jeans,AG Adriano Goldschmied,178.0,Men,4
21319,94.12500001201406,Jeans,AG Adriano Goldschmied,161.25,Men,4
21615,121.64499981738628,Jeans,AG Adriano Goldschmied,215.0,Men,4
21649,89.89499960578978,Jeans,AG Adriano Goldschmied,185.0,Men,4
20565,20.53999997507781,Jeans,Lee,40.0,Men,5
20570,21.279999976977702,Jeans,Lee,40.0,Men,5
20579,24.99199997559189,Jeans,Lee,42.0,Men,5
20581,20.974480586756467,Jeans,Lee,39.880001068115234,Men,5
20582,15.304629863460438,Jeans,Lee,29.989999771118164,Men,5
20591,23.83200000375509,Jeans,Lee,42.0,Men,5
20596,19.22000003755093,Jeans,Lee,40.0,Men,5
20607,19.154440928535006,Jeans,Lee,34.9900016784668,Men,5
20610,26.279999978095294,Jeans,Lee,49.0,Men,5
20636,16.86430987378821,Jeans,Lee,29.989999771118164,Men,5
20651,14.715059913298637,Jeans,Lee,29.989999771118164,Men,5
20654,13.374999962374568,Jeans,Lee,25.0,Men,5
20657,16.835700792090222,Jeans,Lee,32.900001525878906,Men,5
20681,15.094999885559082,Jeans,Lee,29.989999771118164,Men,5
20692,29.464999977871777,Jeans,Lee,55.0,Men,5
20697,26.549999947100883,Jeans,Lee,50.0,Men,5
20704,17.032769092800578,Jeans,Lee,32.5099983215332,Men,5
20713,17.195000839233398,Jeans,Lee,32.9900016784668,Men,5
20715,28.499999954551452,Jeans,Lee,50.0,Men,5
20716,23.263999976217747,Jeans,Lee,42.0,Men,5
20727,17.691100803451242,Jeans,Lee,32.900001525878906,Men,5
20768,17.654800858055054,Jeans,Lee,32.9900016784668,Men,5
20776,15.579999974183739,Jeans,Lee,30.0,Men,5
20805,19.70121090743408,Jeans,Lee,32.9900016784668,Men,5
20807,27.788999942317606,Jeans,Lee,49.0,Men,5
20813,17.46498078888699,Jeans,Lee,34.9900016784668,Men,5
